Cycle,Area(mm^2),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
322000,0.0324,0.013523,0.002678,0.000431,0.179345
324000,0.0324,0.013523,0.002678,0.000431,0.180591
326000,0.0324,0.013523,0.002678,0.000431,0.179470
328000,0.0324,0.013523,0.002678,0.000431,0.180965
330000,0.0324,0.013523,0.002678,0.000431,0.177040
332000,0.0324,0.013523,0.002678,0.000431,0.178037
334000,0.0324,0.013523,0.002678,0.000431,0.187381
336000,0.0324,0.013523,0.002678,0.000431,0.176230
338000,0.0324,0.013523,0.002678,0.000431,0.177725
340000,0.0324,0.013523,0.002678,0.000431,0.188129
342000,0.0324,0.013523,0.002678,0.000431,0.176853
344000,0.0324,0.013523,0.002678,0.000431,0.177850
346000,0.0324,0.013523,0.002678,0.000431,0.182771
348000,0.0324,0.013523,0.002678,0.000431,0.178660
350000,0.0324,0.013523,0.002678,0.000431,0.179781
352000,0.0324,0.013523,0.002678,0.000431,0.179470
354000,0.0324,0.013523,0.002678,0.000431,0.181463
356000,0.0324,0.013523,0.002678,0.000431,0.181089
358000,0.0324,0.013523,0.002678,0.000431,0.178535
360000,0.0324,0.013523,0.002678,0.000431,0.181525
362000,0.0324,0.013523,0.002678,0.000431,0.182584
364000,0.0324,0.013523,0.002678,0.000431,0.178598
366000,0.0324,0.013523,0.002678,0.000431,0.176853
368000,0.0324,0.013523,0.002678,0.000431,0.187132
