Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
692000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.527052
694000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.494603
696000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.573435
698000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.577105
700000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444689
702000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.576742
704000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575158
706000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.445081
708000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584063
710000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569787
712000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.516337
714000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.501076
716000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.588681
718000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.545722
720000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.469756
722000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.583331
724000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.566545
726000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.459880
728000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.565865
730000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.584553
732000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.461976
734000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.564924
736000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.569437
738000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.515287
740000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.505655
742000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.582325
744000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.499586
