Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
528800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.288950
528900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.021581
529000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.869673
529100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.025984
529200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.756679
529300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.498833
529400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.117820
529500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.354058
529600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.049185
529700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.345445
529800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.104120
529900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.577079
530000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.222051
530100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.254445
530200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.000954
530300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.962344
530400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.894831
530500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.902589
530600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.804118
530700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.342420
530800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.745365
530900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.162421
531000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.108741
531100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.513984
531200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.358261
531300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.262303
531400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.067391
531500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.807754
531600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.200007
531700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.289115
531800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.533471
531900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.442459
532000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.795295
532100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.854610
532200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.698865
532300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.926383
532400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.164357
532500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.318233
532600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.500314
532700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.202112
532800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.071812
532900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.037658
533000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.481993
533100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.756133
533200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.478235
533300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.197271
533400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.705617
533500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.470573
533600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.969679
533700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.658141
533800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.139927
533900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.340300
534000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.680371
534100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.536858
534200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.433211
534300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.213422
534400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.867293
534500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.570569
534600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.265765
534700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.883740
534800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.121280
534900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.905434
535000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.772303
535100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.884223
535200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.780803
535300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.874450
535400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.118850
535500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.128452
535600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.472054
535700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.486218
535800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.714751
535900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.733609
536000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.988995
536100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.045636
536200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.141841
536300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.343224
536400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.800433
536500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.726218
536600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.612654
536700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.834188
536800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.981247
536900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.333589
537000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.585258
537100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.220359
537200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.090718
537300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.107818
537400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.366959
537500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.212864
537600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.609429
537700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.231341
537800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.483115
537900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.170573
538000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.165588
538100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.729995
538200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.461937
538300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.010979
538400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.572787
538500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.947534
538600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.817533
538700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.002751
538800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.023609
538900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.485009
539000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.150704
539100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.605944
539200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.184038
539300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.531015
539400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.029801
539500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.912684
539600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.923871
539700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.469925
539800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.614747
539900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.335401
540000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.258191
540100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.351512
540200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.289822
540300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.935630
540400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.343438
540500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.157781
540600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.108295
540700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.387119
540800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.109038
540900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.117330
541000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.527264
541100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.998196
541200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.103324
541300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.782036
541400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.100871
541500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.979007
541600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.546496
541700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.406671
541800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.812550
541900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.747510
542000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.054551
542100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.327540
542200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.146539
542300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.592495
542400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.496713
542500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.560503
542600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.380454
542700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.736960
542800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.833235
542900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.404108
543000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.728295
543100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.081960
543200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.983752
543300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.521573
543400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.430962
543500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.191209
543600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.567970
543700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.993333
543800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.197563
543900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.729631
544000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.119735
544100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.381955
544200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.689998
544300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.035548
544400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.237089
544500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.756915
544600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.247474
544700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.165033
544800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.968292
544900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.472431
545000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.656368
545100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.356718
545200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.333012
545300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.818406
545400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.809623
545500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.445476
545600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.487557
545700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.990955
545800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.538378
545900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.710794
546000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.939756
546100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.320417
546200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.759154
546300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.815521
546400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.667094
546500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.591741
546600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.060334
546700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.336418
546800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.535119
546900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.055252
547000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.887414
547100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.151109
547200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.089025
547300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.013205
547400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.223771
547500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.681109
547600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.865241
547700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.158266
547800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.334832
547900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.372503
548000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.807140
548100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.971019
548200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.876862
548300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.138608
548400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.627653
548500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.414685
548600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.849158
548700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.771705
548800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.324430
548900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.331553
549000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.187423
549100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.809617
549200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.425646
549300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.229018
549400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.119822
549500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.561834
549600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.689945
549700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.716471
549800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.180907
549900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.303455
550000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.563125
550100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.948932
550200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.122564
550300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.837253
550400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.100081
550500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.112757
550600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.434654
550700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.122290
550800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.676999
550900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.434858
551000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.125393
551100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.732687
551200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.130725
551300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.089910
551400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.495379
551500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.654312
551600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.555863
551700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.094795
551800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.214181
551900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.923151
552000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.705116
552100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.786240
552200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.955607
552300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.348351
552400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.356318
552500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.502988
552600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.194029
552700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,24.085949
552800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.843652
552900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.537219
553000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.560793
553100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.117782
553200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.113994
553300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.676079
553400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.691152
553500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.328515
553600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.172998
553700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.088377
553800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.431367
553900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.671291
554000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.089893
554100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.045172
554200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.492272
554300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.088875
554400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.637177
554500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.395237
554600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.780206
554700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.877990
554800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.283499
554900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.973207
555000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.373974
555100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.416358
555200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.212815
555300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.621633
555400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.544833
555500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.531183
555600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.454383
555700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.219281
555800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.329628
555900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.395384
556000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.952919
556100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.854290
556200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.312809
556300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.435004
556400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.646790
556500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.204246
556600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.072909
556700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.060365
556800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.582730
556900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.022525
557000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.684981
557100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.136645
557200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.905205
557300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.102532
557400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.929220
557500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.250874
557600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.808834
557700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.996832
557800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.336648
557900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.521769
558000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.118172
558100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.942569
558200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.392017
558300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.356612
558400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.387916
558500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.967318
558600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.631359
558700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.006491
558800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.554813
558900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.182565
559000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.431475
559100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.667781
559200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.514668
559300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.669613
559400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,23.698736
559500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.385782
559600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.633267
559700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.201831
559800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.788512
559900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.073978
560000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.482729
560100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.952747
560200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.397549
560300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.395625
560400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.725918
560500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.838111
560600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.186713
560700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.879881
560800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.553151
560900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.715764
561000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.192372
561100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.130102
561200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.891508
561300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.133997
561400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.381120
561500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.066964
561600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.464196
561700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.338505
561800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.061775
561900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.152102
562000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.140064
562100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.384372
562200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.732269
562300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.490546
562400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.367335
562500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.642575
562600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.563882
562700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.516718
562800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.570748
562900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.148048
563000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.730497
563100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.924828
563200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.240763
563300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.997067
563400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.610287
563500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.208073
563600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.718367
563700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.175987
563800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.822457
563900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.168737
564000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.427098
564100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.717223
564200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.780712
564300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.826739
564400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.497542
564500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.858867
564600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.518115
564700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.619408
564800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.203227
564900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.563178
565000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.064326
565100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,22.301839
565200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.264628
565300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.484381
