Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1148200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.743604
1148300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.667970
1148400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.535893
1148500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.250262
1148600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.716768
1148700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.895987
1148800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.695693
1148900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.205231
1149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.767623
1149100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.108109
1149200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.664607
1149300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.123081
1149400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.325838
1149500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.224291
1149600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.164690
1149700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.348574
1149800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.438416
1149900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.674717
1150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.692917
1150100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.656302
1150200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.800135
1150300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.147454
1150400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.247291
1150500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.238440
1150600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.432097
1150700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.388005
1150800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.620539
1150900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.175364
1151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.725341
1151100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.690385
1151200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.773787
1151300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.602525
1151400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.876253
1151500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.625131
1151600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.265943
1151700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.384416
1151800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.102336
1151900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.355067
1152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.910087
1152100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.025097
1152200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.944165
1152300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.904848
1152400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.180626
1152500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.487493
1152600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.721817
1152700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.448757
1152800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.233981
1152900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.259251
1153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.734311
1153100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.163700
1153200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.494774
1153300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.630053
1153400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.203993
1153500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.095782
1153600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.515923
1153700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.869838
1153800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.960586
1153900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.007326
1154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.117884
1154100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.320415
1154200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.751395
1154300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.543809
1154400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.439425
1154500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.133113
1154600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.022822
1154700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.543866
1154800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.353515
1154900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.848664
1155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.941247
1155100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.090387
1155200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.105258
1155300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.399209
1155400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.670106
1155500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.537838
1155600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.552648
1155700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.131480
1155800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.916956
1155900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.297318
1156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.174203
1156100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.012747
1156200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.354533
1156300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.929591
1156400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.990058
1156500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.785193
1156600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.427433
1156700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.403871
1156800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.544425
1156900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.042144
1157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.731139
1157100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.682533
1157200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.394851
1157300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.250525
1157400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.278819
1157500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.481878
1157600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.109322
1157700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.184326
1157800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.177790
1157900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.765982
1158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.994991
1158100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.070748
1158200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.683140
1158300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.009846
1158400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.986634
1158500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.679815
1158600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.156322
1158700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.857807
1158800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.247240
1158900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.724001
1159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.163847
1159100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.858612
1159200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.419629
1159300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.579681
1159400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.274762
1159500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.424653
1159600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.702227
1159700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.885377
1159800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.233649
1159900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.452291
1160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.981309
1160100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.445183
1160200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.942644
1160300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.921609
1160400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.854755
1160500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.273681
1160600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.665806
1160700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.367250
1160800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.834311
1160900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.126117
1161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.232210
1161100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.021190
1161200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.303598
1161300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.975266
1161400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.992825
1161500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.757281
1161600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.351614
1161700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.496325
1161800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.832765
1161900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.981143
1162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.459223
1162100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.098307
1162200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.612394
1162300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.954793
1162400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.961458
1162500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.971148
1162600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.462470
1162700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.181102
1162800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.743805
1162900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.528302
1163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.933455
1163100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.642735
1163200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.465380
1163300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.444194
1163400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.882574
1163500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.270487
1163600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.933510
1163700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.931502
1163800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.736100
1163900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.043977
1164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.970592
1164100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.791470
1164200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.209727
1164300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.954490
1164400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.812458
1164500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.315517
1164600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.549170
1164700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.831701
1164800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.423704
1164900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.480824
1165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.801578
1165100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.784068
1165200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.547959
1165300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.763747
1165400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.868144
1165500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.963588
1165600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.362334
1165700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.800363
1165800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.453688
1165900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.518833
1166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.850373
1166100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.230485
1166200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.052939
1166300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.701053
1166400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.718074
1166500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.957453
1166600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.389837
1166700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.021675
1166800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.643760
1166900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.179274
1167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.518938
1167100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.792673
1167200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.881764
1167300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.765502
1167400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.649312
1167500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.260553
1167600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.070843
1167700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.676328
1167800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.836327
1167900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.501160
1168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.644608
1168100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.021657
1168200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.550468
1168300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.393157
1168400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.565071
1168500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.323307
1168600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.366380
1168700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.916047
1168800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.591677
1168900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.397901
1169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.144975
1169100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.628564
1169200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.400912
1169300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.144190
1169400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.416336
1169500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.085256
1169600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.058245
1169700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.378064
1169800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.130299
1169900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.277999
1170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.463819
1170100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.115895
1170200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.043589
1170300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.166927
1170400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.152728
1170500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.913913
1170600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.067433
1170700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.003964
1170800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.047436
1170900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.285071
1171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.550395
1171100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.181920
1171200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.325607
1171300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.045358
1171400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.737215
1171500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.610014
1171600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.213371
1171700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.273840
1171800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.085122
1171900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.611853
1172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.351191
1172100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.875187
1172200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.972466
1172300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.055372
1172400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.445948
1172500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.982154
1172600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.376918
1172700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.012995
1172800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.286952
1172900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.428640
1173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.581516
1173100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.835728
1173200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.153973
1173300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.367763
1173400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.438507
1173500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.680013
1173600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.170875
1173700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.517621
1173800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.752428
1173900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.871953
1174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.167317
1174100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.068238
1174200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.045491
1174300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.112460
1174400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.217600
1174500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.937811
1174600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.314044
1174700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.362061
1174800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.851971
1174900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.735933
1175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.861708
1175100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.334145
1175200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.736326
1175300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.854208
1175400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.504173
1175500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.644146
1175600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.181695
1175700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.025233
1175800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.468036
1175900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.876610
1176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.627223
1176100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.229947
1176200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.171269
1176300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.627522
1176400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.760994
1176500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.593582
1176600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.065830
1176700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.676766
1176800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.998125
1176900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.619435
1177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.921640
1177100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.320618
1177200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.013030
1177300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.701982
1177400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.213190
1177500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.064098
1177600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.423205
1177700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.542257
1177800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.354564
1177900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.240020
1178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.226016
1178100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.020065
1178200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.346988
1178300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.582355
1178400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.889030
1178500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.044276
1178600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.176614
1178700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.284738
1178800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.442444
1178900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.098407
1179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.776831
1179100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.720968
1179200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.311177
1179300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.377313
1179400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.159080
1179500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.706083
1179600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.980113
1179700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.712137
1179800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.009375
1179900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.037439
1180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.126623
1180100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.725692
1180200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.950676
1180300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.061038
1180400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.503298
1180500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.745009
1180600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.462824
1180700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.954119
1180800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.110763
1180900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.513339
1181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.773996
1181100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.799900
1181200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.155277
1181300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.872275
1181400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.907341
1181500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.859881
1181600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.451554
1181700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.071215
1181800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.576830
1181900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.069903
1182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.599239
1182100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.154632
1182200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.924751
1182300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.349809
1182400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.321355
1182500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.696425
1182600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.892318
1182700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.236485
1182800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.837486
1182900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.857110
1183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.359385
1183100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.910868
1183200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.972600
1183300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.406135
1183400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.056145
1183500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.136146
1183600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.552557
1183700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.621898
1183800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.321947
