Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
688000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.188880
690000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165795
692000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.195180
694000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.179317
696000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.179269
698000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.196812
700000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.194666
702000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.200191
704000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169348
706000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.180846
708000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.156764
710000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.171716
712000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.174310
714000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169992
716000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.195485
718000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.190395
720000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.211429
722000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.184518
724000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.188042
726000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.171264
728000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165104
730000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162376
732000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.191268
734000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.179521
736000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.210182
738000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.202068
740000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.203633
742000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.177413
744000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.166062
746000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162929
748000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.179450
750000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.178972
752000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.158567
754000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.199356
756000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.202089
758000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.200243
760000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.178636
762000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.178667
764000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.177350
766000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.167069
768000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.156797
770000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.156724
772000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.205617
774000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.190988
776000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.203782
778000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.180922
780000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.193368
782000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.185483
784000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.177326
786000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.157371
788000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165806
790000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.153398
792000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.192798
794000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.203980
796000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.181293
798000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.190878
800000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.191859
802000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164484
804000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169831
806000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159888
808000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.163700
810000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.148650
812000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.176543
814000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162229
816000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.167161
818000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.171082
820000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.153907
822000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.167675
824000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165202
826000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.155800
828000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.161895
830000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.166555
832000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.161850
834000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.160916
836000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.161228
838000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165190
840000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159317
842000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.149333
844000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.120566
846000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.086178
848000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.075380
850000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.082620
852000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.086880
854000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.075394
856000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.078502
858000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.088758
860000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.074703
862000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.084133
864000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.078655
866000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.080464
868000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.083248
870000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.083148
872000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.078238
874000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.084967
876000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.079579
878000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.078187
880000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.074326
882000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.063408
