Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
730000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.477487
732000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.334719
734000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.586784
736000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.206559
738000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.668381
740000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.545469
742000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.491896
744000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.474620
746000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.458111
748000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.715419
750000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.404524
752000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.434253
754000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.559375
756000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.599843
758000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.429050
760000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.321108
762000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.484513
764000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.545614
766000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.500303
768000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.473045
770000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.602711
772000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.595419
774000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.498637
776000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.371921
778000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.424374
780000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.404643
782000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.279970
784000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.250456
786000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.482532
788000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.395165
790000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.780916
792000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.782207
794000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.708985
796000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.897564
798000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.229886
800000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.940225
802000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.701551
804000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.631010
806000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.264148
808000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.952122
810000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.435652
812000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.390546
814000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.378608
816000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.509142
818000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.560602
820000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.467181
822000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.598665
824000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.387236
826000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.595216
828000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.563161
830000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.541772
832000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.437579
834000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.470687
836000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.586546
838000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.414163
840000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.205215
842000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.269916
844000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.139482
846000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.163202
848000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.112006
850000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.989086
852000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.051529
854000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.060980
856000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.117061
858000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.788708
860000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.196179
862000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.026074
864000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.069307
866000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.322409
868000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.363555
870000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.147696
872000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.376064
874000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.441022
876000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.195376
878000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.499677
880000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.377076
882000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.547418
884000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.457471
886000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.603232
888000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.406185
890000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.367817
892000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.557891
894000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.463589
896000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.570584
898000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.677895
900000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.892117
902000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.961488
904000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.144613
906000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.180175
908000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.456472
910000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.307056
912000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.460144
914000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.192319
916000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.260835
918000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.153175
920000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.083404
922000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.200290
924000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.973472
926000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.189428
928000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.278649
930000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.883548
932000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.319127
934000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.127983
936000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.200989
938000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.097329
940000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.131157
942000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.186675
944000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.047651
946000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.062399
948000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.169498
950000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.980611
952000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.903277
954000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.260843
956000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.888845
958000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.275507
960000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.006418
962000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.229434
964000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.023755
966000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.316800
968000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,3.892878
970000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.254442
972000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.068228
974000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.298697
976000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.218663
978000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.799042
980000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.190395
982000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.042083
984000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.545286
986000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.786746
988000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.714743
990000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.556681
992000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.638761
994000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.528015
996000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.767725
998000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,4.641910
