cycle,instruction,cta_id,cluster_id,warp_id,tid
376880, PC=0x0a0 (mvt.1.sm_70.ptx:50) ld.global.f32 %f4 [%rd15],3,3,3,ffffffff
376881, PC=0x0a8 (mvt.1.sm_70.ptx:51) ld.global.f32 %f5 [%rd16+-32],3,3,3,ffffffff
377011, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,4,ffffffff
377021, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,4,ffffffff
377022, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,4,ffffffff
377023, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,4,ffffffff
377107, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,2,ffffffff
377117, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,2,ffffffff
377118, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,2,ffffffff
377119, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,2,ffffffff
377188, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,13,ffffffff
377193, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,15,ffffffff
377198, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,13,ffffffff
377199, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,13,ffffffff
377200, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,13,ffffffff
377203, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,15,ffffffff
377204, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,15,ffffffff
377351, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,8,ffffffff
377353, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,15,ffffffff
377395, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,8,ffffffff
377396, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,8,ffffffff
377397, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,8,ffffffff
377422, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,6,ffffffff
377432, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,6,ffffffff
377433, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,6,ffffffff
377434, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,6,ffffffff
377485, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,7,ffffffff
377497, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,7,ffffffff
377498, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,7,ffffffff
377499, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,7,ffffffff
377539, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,11,ffffffff
377599, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,11,ffffffff
377600, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,11,ffffffff
377601, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,11,ffffffff
377622, PC=0x290 (mvt.1.sm_70.ptx:112) fma.rn.f32 %f51 %f50 %f49 %f48,3,3,14,ffffffff
377632, PC=0x298 (mvt.1.sm_70.ptx:113) st.global.f32 [%rd1] %f51,3,3,14,ffffffff
377633, PC=0x2a0 (mvt.1.sm_70.ptx:114) add.s64 %rd16 %rd16 64,3,3,14,ffffffff
377634, PC=0x2a8 (mvt.1.sm_70.ptx:115) add.s64 %rd15 %rd15 64,3,3,14,ffffffff
377635, PC=0x2b0 (mvt.1.sm_70.ptx:116) add.s32 %r10 %r10 16,3,3,14,ffffffff
377646, PC=0x2b8 (mvt.1.sm_70.ptx:117) setp.ne.s32 %p2 %r10 2048,3,3,14,ffffffff
377652, PC=0x2c0 (mvt.1.sm_70.ptx:118) @%p2 bra $L__BB0_2,3,3,14,ffffffff
377755, PC=0x0a0 (mvt.1.sm_70.ptx:50) ld.global.f32 %f4 [%rd15],3,3,14,ffffffff
377756, PC=0x0a8 (mvt.1.sm_70.ptx:51) ld.global.f32 %f5 [%rd16+-32],3,3,14,ffffffff
377794, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,12,ffffffff
377804, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,12,ffffffff
377805, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,12,ffffffff
377806, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,12,ffffffff
377900, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,0,ffffffff
377951, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,0,ffffffff
377952, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,0,ffffffff
377961, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,0,ffffffff
377967, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,10,ffffffff
377977, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,10,ffffffff
378006, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,10,ffffffff
378007, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,10,ffffffff
379733, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,1,ffffffff
379743, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,1,ffffffff
379744, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,1,ffffffff
379745, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,1,ffffffff
379956, PC=0x290 (mvt.1.sm_70.ptx:112) fma.rn.f32 %f51 %f50 %f49 %f48,3,3,9,ffffffff
379966, PC=0x298 (mvt.1.sm_70.ptx:113) st.global.f32 [%rd1] %f51,3,3,9,ffffffff
379967, PC=0x2a0 (mvt.1.sm_70.ptx:114) add.s64 %rd16 %rd16 64,3,3,9,ffffffff
379968, PC=0x2a8 (mvt.1.sm_70.ptx:115) add.s64 %rd15 %rd15 64,3,3,9,ffffffff
379969, PC=0x2b0 (mvt.1.sm_70.ptx:116) add.s32 %r10 %r10 16,3,3,9,ffffffff
379980, PC=0x2b8 (mvt.1.sm_70.ptx:117) setp.ne.s32 %p2 %r10 2048,3,3,9,ffffffff
379986, PC=0x2c0 (mvt.1.sm_70.ptx:118) @%p2 bra $L__BB0_2,3,3,9,ffffffff
379988, PC=0x0a0 (mvt.1.sm_70.ptx:50) ld.global.f32 %f4 [%rd15],3,3,9,ffffffff
379989, PC=0x0a8 (mvt.1.sm_70.ptx:51) ld.global.f32 %f5 [%rd16+-32],3,3,9,ffffffff
380310, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,5,ffffffff
380320, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,5,ffffffff
380321, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,5,ffffffff
380322, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,5,ffffffff
380460, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,3,ffffffff
380470, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,3,ffffffff
380471, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,3,ffffffff
380472, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,3,ffffffff
380477, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,2,ffffffff
380487, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,2,ffffffff
380488, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,2,ffffffff
380489, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,2,ffffffff
380528, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,4,ffffffff
380538, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,4,ffffffff
380539, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,4,ffffffff
380540, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,4,ffffffff
380596, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,13,ffffffff
380627, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,15,ffffffff
380697, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,8,ffffffff
380765, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,13,ffffffff
380766, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,13,ffffffff
380767, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,13,ffffffff
380770, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,6,ffffffff
380799, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,15,ffffffff
380800, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,15,ffffffff
380801, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,15,ffffffff
380814, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,7,ffffffff
380867, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,6,ffffffff
380867, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,8,ffffffff
380868, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,8,ffffffff
380868, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,6,ffffffff
380869, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,8,ffffffff
380869, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,6,ffffffff
380926, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,11,ffffffff
380934, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,12,ffffffff
380935, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,7,ffffffff
380936, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,7,ffffffff
380937, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,11,ffffffff
380951, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,14,ffffffff
380959, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,7,ffffffff
380970, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,14,ffffffff
380970, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,12,ffffffff
381015, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,10,ffffffff
381020, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,0,ffffffff
381101, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,12,ffffffff
381101, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,14,ffffffff
381101, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,11,ffffffff
381102, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,10,ffffffff
381102, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,11,ffffffff
381102, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,0,ffffffff
381103, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,14,ffffffff
381103, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,12,ffffffff
381143, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,10,ffffffff
381144, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,0,ffffffff
381146, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,10,ffffffff
381146, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,0,ffffffff
382815, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,1,ffffffff
382825, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,1,ffffffff
382826, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,1,ffffffff
382827, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,1,ffffffff
383552, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,5,ffffffff
383562, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,5,ffffffff
383563, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,5,ffffffff
383564, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,5,ffffffff
383720, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,3,ffffffff
383730, PC=0x0b0 (mvt.1.sm_70.ptx:52) fma.rn.f32 %f6 %f5 %f4 %f51,3,3,9,ffffffff
383730, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,3,ffffffff
383731, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,3,ffffffff
383732, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,3,ffffffff
383740, PC=0x0b8 (mvt.1.sm_70.ptx:53) st.global.f32 [%rd1] %f6,3,3,9,ffffffff
383741, PC=0x0c0 (mvt.1.sm_70.ptx:54) ld.global.f32 %f7 [%rd15+4],3,3,9,ffffffff
383742, PC=0x0c8 (mvt.1.sm_70.ptx:55) ld.global.f32 %f8 [%rd16+-28],3,3,9,ffffffff
383762, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,2,ffffffff
383772, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,2,ffffffff
383773, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,2,ffffffff
383774, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,2,ffffffff
383858, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,4,ffffffff
383868, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,4,ffffffff
383869, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,4,ffffffff
383870, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,4,ffffffff
383892, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,15,ffffffff
383926, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,13,ffffffff
384040, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,8,ffffffff
384059, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,15,ffffffff
384060, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,15,ffffffff
384061, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,15,ffffffff
384093, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,13,ffffffff
384094, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,13,ffffffff
384095, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,13,ffffffff
384102, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,6,ffffffff
384124, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,11,ffffffff
384161, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,8,ffffffff
384161, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,6,ffffffff
384162, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,6,ffffffff
384162, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,8,ffffffff
384163, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,6,ffffffff
384163, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,8,ffffffff
384186, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,7,ffffffff
384195, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,11,ffffffff
384196, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,11,ffffffff
384197, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,7,ffffffff
384219, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,11,ffffffff
384251, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,14,ffffffff
384264, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,14,ffffffff
384265, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,12,ffffffff
384275, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,10,ffffffff
384275, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,12,ffffffff
384343, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,0,ffffffff
384394, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,14,ffffffff
384394, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,7,ffffffff
384394, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,12,ffffffff
384395, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,10,ffffffff
384395, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,7,ffffffff
384395, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,0,ffffffff
384396, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,12,ffffffff
384396, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,14,ffffffff
384464, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,0,ffffffff
384464, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,10,ffffffff
384466, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,0,ffffffff
384467, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,10,ffffffff
385969, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,1,ffffffff
385979, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,1,ffffffff
385980, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,1,ffffffff
385981, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,1,ffffffff
386769, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,5,ffffffff
386779, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,5,ffffffff
386780, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,5,ffffffff
386781, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,5,ffffffff
386849, PC=0x0d0 (mvt.1.sm_70.ptx:56) fma.rn.f32 %f9 %f8 %f7 %f6,3,3,9,ffffffff
386859, PC=0x0d8 (mvt.1.sm_70.ptx:57) st.global.f32 [%rd1] %f9,3,3,9,ffffffff
386860, PC=0x0e0 (mvt.1.sm_70.ptx:58) ld.global.f32 %f10 [%rd15+8],3,3,9,ffffffff
386861, PC=0x0e8 (mvt.1.sm_70.ptx:59) ld.global.f32 %f11 [%rd16+-24],3,3,9,ffffffff
386895, PC=0x0f0 (mvt.1.sm_70.ptx:60) fma.rn.f32 %f12 %f11 %f10 %f9,3,3,3,ffffffff
386905, PC=0x0f8 (mvt.1.sm_70.ptx:61) st.global.f32 [%rd1] %f12,3,3,3,ffffffff
386906, PC=0x100 (mvt.1.sm_70.ptx:62) ld.global.f32 %f13 [%rd15+12],3,3,3,ffffffff
386907, PC=0x108 (mvt.1.sm_70.ptx:63) ld.global.f32 %f14 [%rd16+-20],3,3,3,ffffffff
386948, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,2,ffffffff
386958, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,2,ffffffff
386959, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,2,ffffffff
386960, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,2,ffffffff
387009, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,15,ffffffff
387031, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,4,ffffffff
387152, PC=0x130 (mvt.1.sm_70.ptx:68) fma.rn.f32 %f18 %f17 %f16 %f15,3,3,6,ffffffff
387169, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,13,ffffffff
387369, PC=0x110 (mvt.1.sm_70.ptx:64) fma.rn.f32 %f15 %f14 %f13 %f12,3,3,8,ffffffff
387369, PC=0x130 (mvt.1.sm_70.ptx:68) fma.rn.f32 %f18 %f17 %f16 %f15,3,3,11,ffffffff
387378, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,15,ffffffff
387378, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,4,ffffffff
387379, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,15,ffffffff
387379, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,4,ffffffff
387380, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,15,ffffffff
387380, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,4,ffffffff
387412, PC=0x118 (mvt.1.sm_70.ptx:65) st.global.f32 [%rd1] %f15,3,3,13,ffffffff
387412, PC=0x138 (mvt.1.sm_70.ptx:69) st.global.f32 [%rd1] %f18,3,3,6,ffffffff
387413, PC=0x120 (mvt.1.sm_70.ptx:66) ld.global.f32 %f16 [%rd15+16],3,3,13,ffffffff
387413, PC=0x140 (mvt.1.sm_70.ptx:70) ld.global.f32 %f19 [%rd15+20],3,3,6,ffffffff
387414, PC=0x128 (mvt.1.sm_70.ptx:67) ld.global.f32 %f17 [%rd16+-16],3,3,13,ffffffff
