cycle,pc,cta_id,cluster_id,warp_id,tid
2004741,178,1,1,15,ffffffff
2004742,238,1,1,6,ffffffff
2004743,f8,1,1,1,ffffffff
2004750,f0,1,1,10,ffffffff
2004759,188,1,1,8,ffffffff
2004764,100,1,1,1,ffffffff
2004765,240,1,1,6,ffffffff
2004766,180,1,1,15,ffffffff
2004769,190,1,1,8,ffffffff
2004798,108,1,1,1,ffffffff
2004808,110,1,1,1,ffffffff
2004830,248,1,1,6,ffffffff
2004844,f8,1,1,10,ffffffff
2004852,250,1,1,6,ffffffff
2004862,188,1,1,15,ffffffff
2004863,a0,1,1,4,ffffffff
2004872,190,1,1,15,ffffffff
2004878,198,1,1,8,ffffffff
2004880,118,1,1,1,ffffffff
2004896,108,1,1,10,ffffffff
2004897,100,1,1,10,ffffffff
2004899,1a0,1,1,8,ffffffff
2004901,120,1,1,1,ffffffff
2004978,258,1,1,6,ffffffff
2004979,198,1,1,15,ffffffff
2004986,110,1,1,10,ffffffff
2004997,128,1,1,1,ffffffff
2005000,1a0,1,1,15,ffffffff
2005007,130,1,1,1,ffffffff
2005032,268,1,1,6,ffffffff
2005033,260,1,1,6,ffffffff
2005046,118,1,1,10,ffffffff
2005054,270,1,1,6,ffffffff
2005080,138,1,1,1,ffffffff
2005098,128,1,1,10,ffffffff
2005099,120,1,1,10,ffffffff
2005101,140,1,1,1,ffffffff
2005114,278,1,1,6,ffffffff
2005122,130,1,1,10,ffffffff
2005133,148,1,1,1,ffffffff
2005143,150,1,1,1,ffffffff
2005148,138,1,1,10,ffffffff
2005166,288,1,1,6,ffffffff
2005167,280,1,1,6,ffffffff
2005177,290,1,1,6,ffffffff
2005182,158,1,1,1,ffffffff
2005187,2a0,1,1,6,ffffffff
2005189,2a8,1,1,6,ffffffff
2005191,2b0,1,1,6,ffffffff
2005197,2b8,1,1,6,ffffffff
2005200,148,1,1,10,ffffffff
2005201,140,1,1,10,ffffffff
2005202,2c0,1,1,6,ffffffff
2005216,298,1,1,6,ffffffff
2005224,150,1,1,10,ffffffff
2005234,168,1,1,1,ffffffff
2005235,160,1,1,1,ffffffff
2005237,a0,1,1,6,ffffffff
2005245,170,1,1,1,ffffffff
2005250,158,1,1,10,ffffffff
2005278,1a8,1,1,8,ffffffff
2005284,178,1,1,1,ffffffff
2005288,1b0,1,1,8,ffffffff
2005302,168,1,1,10,ffffffff
2005303,160,1,1,10,ffffffff
2005305,180,1,1,1,ffffffff
2005313,170,1,1,10,ffffffff
2005318,1b8,1,1,8,ffffffff
2005337,188,1,1,1,ffffffff
2005339,1c0,1,1,8,ffffffff
2005347,190,1,1,1,ffffffff
2005347,a8,1,1,4,ffffffff
2005352,178,1,1,10,ffffffff
2005357,b0,1,1,4,ffffffff
2005371,1c8,1,1,8,ffffffff
2005373,180,1,1,10,ffffffff
2005386,198,1,1,1,ffffffff
2005405,188,1,1,10,ffffffff
2005407,1a8,1,1,15,ffffffff
2005407,1a0,1,1,1,ffffffff
2005420,b8,1,1,4,ffffffff
2005428,1d0,1,1,8,ffffffff
2005428,190,1,1,10,ffffffff
2005428,1b0,1,1,15,ffffffff
2005441,c0,1,1,4,ffffffff
2005454,1b8,1,1,15,ffffffff
2005455,1d8,1,1,8,ffffffff
2005456,198,1,1,10,ffffffff
2005473,c8,1,1,4,ffffffff
2005477,1a0,1,1,10,ffffffff
2005478,1c0,1,1,15,ffffffff
2005483,d0,1,1,4,ffffffff
2005542,1c8,1,1,15,ffffffff
2005552,1d0,1,1,15,ffffffff
2005555,d8,1,1,4,ffffffff
2005574,1e8,1,1,8,ffffffff
2005576,e0,1,1,4,ffffffff
2005590,1d8,1,1,15,ffffffff
2005608,e8,1,1,4,ffffffff
2005609,1e0,1,1,8,ffffffff
2005612,a8,1,1,6,ffffffff
2005618,f0,1,1,4,ffffffff
2005620,1f0,1,1,8,ffffffff
2005622,b0,1,1,6,ffffffff
2005624,f8,1,1,4,ffffffff
2005642,1e8,1,1,15,ffffffff
2005643,1e0,1,1,15,ffffffff
2005645,100,1,1,4,ffffffff
2005653,1f0,1,1,15,ffffffff
2005658,b8,1,1,6,ffffffff
2005677,108,1,1,4,ffffffff
2005679,c0,1,1,6,ffffffff
2005680,200,1,1,8,ffffffff
2005687,110,1,1,4,ffffffff
2005693,1f8,1,1,8,ffffffff
2005712,208,1,1,8,ffffffff
2005726,1f8,1,1,15,ffffffff
2005745,c8,1,1,6,ffffffff
2005747,200,1,1,15,ffffffff
2005760,118,1,1,4,ffffffff
2005768,210,1,1,8,ffffffff
2005768,d0,1,1,6,ffffffff
2005779,208,1,1,15,ffffffff
2005782,1a8,1,1,1,ffffffff
2005789,210,1,1,15,ffffffff
2005792,1b0,1,1,1,ffffffff
2005794,218,1,1,8,ffffffff
2005795,d8,1,1,6,ffffffff
2005812,128,1,1,4,ffffffff
